ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
57,Tel Aviv,Tel Aviv Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Van De Zandschulp B.,Sousa J.,35,61.0,1233,801.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.29,3.98,1.31,4.0,1.28,3.59
57,Tel Aviv,Tel Aviv Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Etcheverry T.,Karatsev A.,87,39.0,601,1130.0,6.0,2.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,3.73,1.31,3.85,1.31,3.56,1.29
57,Tel Aviv,Tel Aviv Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Rinderknech A.,Copil M.,58,350.0,817,131.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.4,1.41,3.12,1.42,3.4,1.38,3.01
57,Tel Aviv,Tel Aviv Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Ruusuvuori E.,Wolf J.J.,54,75.0,896,683.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.52,2.71,1.52,2.88,1.48,2.6
57,Tel Aviv,Tel Aviv Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Korda S.,Ilkel C.,44,382.0,985,116.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.11,8.18,1.14,8.18,1.11,6.5
57,Tel Aviv,Tel Aviv Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Pospisil V.,Griekspoor T.,149,52.0,363,955.0,4.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.75,1.44,2.72,1.51,3.0,1.51,2.69,1.46
57,Tel Aviv,Tel Aviv Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Leshem E.,Oliel Y.,446,383.0,87,116.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.74,2.2,1.83,2.2,1.75,2.06
57,Tel Aviv,Tel Aviv Open,2022-09-28,ATP250,Indoor,Hard,1st Round,3.0,Andujar P.,Monteiro T.,115,62.0,468,793.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.76,1.5,3.0,1.5,2.74,1.44
57,Tel Aviv,Tel Aviv Open,2022-09-28,ATP250,Indoor,Hard,1st Round,3.0,Lestienne C.,Mannarino A.,68,51.0,722,956.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.53,1.57,2.53,1.62,2.4,1.56
57,Tel Aviv,Tel Aviv Open,2022-09-28,ATP250,Indoor,Hard,2nd Round,3.0,Safiullin R.,Etcheverry T.,104,87.0,506,601.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.34,3.56,1.36,3.56,1.33,3.28
57,Tel Aviv,Tel Aviv Open,2022-09-28,ATP250,Indoor,Hard,2nd Round,3.0,Cressy M.,Korda S.,34,44.0,1253,985.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.71,1.53,2.71,1.54,2.54,1.51
57,Tel Aviv,Tel Aviv Open,2022-09-28,ATP250,Indoor,Hard,2nd Round,3.0,Cilic M.,Thiem D.,16,173.0,2345,316.0,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.6,2.51,1.6,2.61,1.54,2.45
57,Tel Aviv,Tel Aviv Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Lestienne C.,Ruusuvuori E.,68,54.0,722,896.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.02,1.44,3.13,1.44,2.96,1.39
57,Tel Aviv,Tel Aviv Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Broady L.,Van De Zandschulp B.,174,35.0,314,1233.0,6.0,4.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,4.33,1.22,4.95,1.22,4.95,1.23,4.36,1.21
57,Tel Aviv,Tel Aviv Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Rinderknech A.,Schwartzman D.,58,17.0,817,2110.0,6.0,3.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.72,2.14,1.79,2.15,1.8,2.09,1.74
57,Tel Aviv,Tel Aviv Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Pospisil V.,Leshem E.,149,446.0,363,87.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.38,3.35,1.38,3.5,1.33,3.35
57,Tel Aviv,Tel Aviv Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Djokovic N.,Andujar P.,7,115.0,3570,468.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,18.79,1.04,18.79,1.03,12.64
57,Tel Aviv,Tel Aviv Open,2022-09-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Cilic M.,Broady L.,16,174.0,2345,314.0,,,,,,,,,,,,,Walkover,1.16,5.0,1.2,5.28,1.22,5.3,1.18,4.76
57,Tel Aviv,Tel Aviv Open,2022-09-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Lestienne C.,Cressy M.,68,34.0,722,1253.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.54,1.58,2.6,1.69,2.42,1.55
57,Tel Aviv,Tel Aviv Open,2022-09-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Safiullin R.,Rinderknech A.,104,58.0,506,817.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.94,1.96,2.03,1.96,1.94,1.85
57,Tel Aviv,Tel Aviv Open,2022-09-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Djokovic N.,Pospisil V.,7,149.0,3570,363.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.06,12.74,1.06,13.0,1.05,10.23
57,Tel Aviv,Tel Aviv Open,2022-10-01,ATP250,Indoor,Hard,Semifinals,3.0,Djokovic N.,Safiullin R.,7,104.0,3570,506.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.08,10.13,1.1,10.13,1.07,8.45
57,Tel Aviv,Tel Aviv Open,2022-10-01,ATP250,Indoor,Hard,Semifinals,3.0,Cilic M.,Lestienne C.,16,68.0,2345,722.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.29,3.96,1.32,3.96,1.29,3.56
57,Tel Aviv,Tel Aviv Open,2022-10-02,ATP250,Indoor,Hard,The Final,3.0,Djokovic N.,Cilic M.,7,16.0,3570,2345.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.2,5.23,1.27,5.23,1.22,4.22
58,Nur-Sultan,Astana Open,2022-10-03,ATP500,Indoor,Hard,1st Round,3.0,Van De Zandschulp B.,Zhukayev B.,34,327.0,1233,147.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.8,1.12,9.0,1.09,7.36
58,Nur-Sultan,Astana Open,2022-10-03,ATP500,Indoor,Hard,1st Round,3.0,Mannarino A.,Wawrinka S.,51,191.0,956,277.0,1.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.72,2.05,1.85,2.14,1.9,2.05,1.75
58,Nur-Sultan,Astana Open,2022-10-03,ATP500,Indoor,Hard,1st Round,3.0,Zhang Zh.,Karatsev A.,126,39.0,436,1085.0,4.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.8,2.09,1.81,2.09,1.95,1.93,1.86
58,Nur-Sultan,Astana Open,2022-10-03,ATP500,Indoor,Hard,1st Round,3.0,Hurkacz H.,Cerundolo F.,10,29.0,3175,1394.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.23,4.65,1.25,4.65,1.22,4.16
58,Nur-Sultan,Astana Open,2022-10-03,ATP500,Indoor,Hard,1st Round,3.0,Bautista Agut R.,Auger-Aliassime F.,21,13.0,1760,2950.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.94,1.44,3.03,1.53,2.8,1.42
58,Nur-Sultan,Astana Open,2022-10-03,ATP500,Indoor,Hard,1st Round,3.0,Rublev A.,Djere L.,9,76.0,3345,682.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.3,3.85,1.3,3.85,1.28,3.67
58,Nur-Sultan,Astana Open,2022-10-04,ATP500,Indoor,Hard,1st Round,3.0,Khachanov K.,Cressy M.,18,32.0,1990,1269.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.73,2.22,1.73,2.32,1.67,2.2
58,Nur-Sultan,Astana Open,2022-10-04,ATP500,Indoor,Hard,1st Round,3.0,Kotov P.,Davidovich Fokina A.,103,31.0,513,1370.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.4,1.33,3.18,1.4,3.4,1.4,3.27,1.34
58,Nur-Sultan,Astana Open,2022-10-04,ATP500,Indoor,Hard,1st Round,3.0,Tsitsipas S.,Kukushkin M.,6,221.0,4810,235.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.09,8.94,1.11,8.94,1.08,7.43
58,Nur-Sultan,Astana Open,2022-10-04,ATP500,Indoor,Hard,1st Round,3.0,Nardi L.,Shevchenko A.,152,146.0,364,370.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.65,2.36,1.67,2.42,1.62,2.27
58,Nur-Sultan,Astana Open,2022-10-04,ATP500,Indoor,Hard,1st Round,3.0,Goffin D.,Alcaraz C.,66,1.0,770,6740.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,6.0,1.12,7.15,1.13,7.15,1.16,6.22,1.11
58,Nur-Sultan,Astana Open,2022-10-04,ATP500,Indoor,Hard,1st Round,3.0,Bublik A.,Griekspoor T.,43,54.0,1045,888.0,6.0,0.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.45,2.94,1.47,3.1,1.4,2.88
58,Nur-Sultan,Astana Open,2022-10-04,ATP500,Indoor,Hard,1st Round,3.0,Medvedev D.,Ramos-Vinolas A.,4,40.0,5065,1085.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.08,10.1,1.08,11.0,1.06,9.12
58,Nur-Sultan,Astana Open,2022-10-05,ATP500,Indoor,Hard,1st Round,3.0,Cilic M.,Otte O.,14,55.0,2495,875.0,5.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.3,3.5,1.29,3.93,1.34,3.93,1.28,3.57
58,Nur-Sultan,Astana Open,2022-10-05,ATP500,Indoor,Hard,1st Round,3.0,Ruusuvuori E.,Huesler M.A.,53,64.0,896,784.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.58,2.52,1.58,2.7,1.52,2.52
58,Nur-Sultan,Astana Open,2022-10-05,ATP500,Indoor,Hard,1st Round,3.0,Djokovic N.,Garin C.,7,81.0,3820,640.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.05,14.79,1.07,14.79,1.04,10.64
58,Nur-Sultan,Astana Open,2022-10-05,ATP500,Indoor,Hard,2nd Round,3.0,Rublev A.,Zhang Zh.,9,126.0,3345,436.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.16,6.08,1.2,6.08,1.16,5.19
58,Nur-Sultan,Astana Open,2022-10-05,ATP500,Indoor,Hard,2nd Round,3.0,Mannarino A.,Goffin D.,51,66.0,956,770.0,3.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,2.2,1.66,2.25,1.72,2.46,1.78,2.17,1.68
58,Nur-Sultan,Astana Open,2022-10-05,ATP500,Indoor,Hard,2nd Round,3.0,Bautista Agut R.,Kotov P.,21,103.0,1760,513.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.49,1.27,4.72,1.22,4.13
58,Nur-Sultan,Astana Open,2022-10-05,ATP500,Indoor,Hard,2nd Round,3.0,Tsitsipas S.,Nardi L.,6,152.0,4810,364.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,5.66,1.19,5.66,1.16,5.09
58,Nur-Sultan,Astana Open,2022-10-06,ATP500,Indoor,Hard,2nd Round,3.0,Khachanov K.,Cilic M.,18,14.0,1990,2495.0,2.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.84,2.08,1.85,2.24,1.77,2.03
58,Nur-Sultan,Astana Open,2022-10-06,ATP500,Indoor,Hard,2nd Round,3.0,Hurkacz H.,Bublik A.,10,43.0,3175,1045.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.6,2.52,1.6,2.52,1.56,2.4
58,Nur-Sultan,Astana Open,2022-10-06,ATP500,Indoor,Hard,2nd Round,3.0,Djokovic N.,Van De Zandschulp B.,7,34.0,3820,1233.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.11,8.17,1.13,8.5,1.09,7.24
58,Nur-Sultan,Astana Open,2022-10-06,ATP500,Indoor,Hard,2nd Round,3.0,Medvedev D.,Ruusuvuori E.,4,53.0,5065,896.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.25,4.41,1.25,5.0,1.2,4.43
58,Nur-Sultan,Astana Open,2022-10-07,ATP500,Indoor,Hard,Quarterfinals,3.0,Rublev A.,Mannarino A.,9,51.0,3345,956.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.28,4.1,1.29,4.8,1.24,4.02
58,Nur-Sultan,Astana Open,2022-10-07,ATP500,Indoor,Hard,Quarterfinals,3.0,Tsitsipas S.,Hurkacz H.,6,10.0,4810,3175.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.8,2.13,1.83,2.31,1.73,2.09
58,Nur-Sultan,Astana Open,2022-10-07,ATP500,Indoor,Hard,Quarterfinals,3.0,Djokovic N.,Khachanov K.,7,18.0,3820,1990.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.14,6.79,1.15,7.0,1.12,6.04
58,Nur-Sultan,Astana Open,2022-10-07,ATP500,Indoor,Hard,Quarterfinals,3.0,Medvedev D.,Bautista Agut R.,4,21.0,5065,1760.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.11,1.43,3.11,1.39,2.96
58,Nur-Sultan,Astana Open,2022-10-08,ATP500,Indoor,Hard,Semifinals,3.0,Tsitsipas S.,Rublev A.,6,9.0,4810,3345.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.89,2.02,1.9,2.13,1.83,1.97
58,Nur-Sultan,Astana Open,2022-10-08,ATP500,Indoor,Hard,Semifinals,3.0,Djokovic N.,Medvedev D.,7,4.0,3820,5065.0,4.0,6.0,7.0,6.0,,,,,,,1.0,1.0,Retired,1.5,2.62,1.54,2.68,1.57,2.68,1.52,2.5
58,Nur-Sultan,Astana Open,2022-10-09,ATP500,Indoor,Hard,The Final,3.0,Djokovic N.,Tsitsipas S.,7,6.0,3820,4810.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.33,1.29,4.33,1.25,3.93
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-03,ATP500,Outdoor,Hard,1st Round,3.0,Martinez P.,Popyrin A.,68,93.0,745,584.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.16,1.77,2.16,1.95,2.06,1.75
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-03,ATP500,Outdoor,Hard,1st Round,3.0,Nakashima B.,Mochizuki S.,47,401.0,974,106.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.09,9.01,1.12,9.01,1.1,6.96
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-03,ATP500,Outdoor,Hard,1st Round,3.0,Zapata Miralles B.,Daniel T.,80,95.0,654,578.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.54,1.57,2.88,1.57,2.47,1.53
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-03,ATP500,Outdoor,Hard,1st Round,3.0,Tiafoe F.,Uchiyama Y.,19,314.0,1940,158.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,8.83,1.13,8.83,1.09,7.2
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Mcdonald M.,Uchida K.,78,155.0,660,348.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.16,5.0,1.2,5.04,1.2,5.2,1.17,4.87
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Kwon S.W.,De Minaur A.,120,23.0,451,1745.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.24,1.26,4.34,1.29,4.01,1.24
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Coric B.,Kokkinakis T.,28,91.0,1405,592.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.91,1.53,3.1,1.45,2.72
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Evans D.,Albot R.,25,86.0,1490,616.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.34,3.53,1.34,3.75,1.31,3.42
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Munar J.,Ruud C.,58,3.0,814,5645.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.5,1.2,5.77,1.17,5.77,1.2,4.83,1.17
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Noguchi R.,Ramanathan R.,291,297.0,167,164.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.9,1.9,1.94,1.94,1.95,1.95,1.88,1.9
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Kyrgios N.,Tseng C. H.,20,87.0,1780,611.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.64,1.1,8.67,1.08,7.61
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Majchrzak K.,Shimabukuro S.,121,353.0,451,129.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.44,2.97,1.44,3.28,1.39,2.94
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-04,ATP500,Outdoor,Hard,1st Round,3.0,Moriya H.,Shimizu Y.,253,451.0,193,85.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.19,1.73,2.3,1.73,2.18,1.66
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-05,ATP500,Outdoor,Hard,1st Round,3.0,Kecmanovic M.,Nishioka Y.,33,41.0,1256,1077.0,2.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.72,2.03,1.87,2.3,1.87,2.07,1.75
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-05,ATP500,Outdoor,Hard,1st Round,3.0,Shapovalov D.,Johnson S.,22,112.0,1745,483.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.34,1.27,4.85,1.22,4.2
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-05,ATP500,Outdoor,Hard,1st Round,3.0,Fritz T.,Duckworth J.,11,109.0,3055,487.0,6.0,2.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.25,4.0,1.29,3.94,1.33,4.8,1.24,3.94
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-05,ATP500,Outdoor,Hard,2nd Round,3.0,Kwon S.W.,Mcdonald M.,120,78.0,451,660.0,6.0,3.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.61,2.3,1.72,2.26,1.73,2.36,1.65,2.22
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-05,ATP500,Outdoor,Hard,2nd Round,3.0,Martinez P.,Munar J.,68,58.0,745,814.0,4.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,2.75,1.44,2.46,1.62,2.8,1.62,2.59,1.49
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-06,ATP500,Outdoor,Hard,2nd Round,3.0,Tiafoe F.,Zapata Miralles B.,19,80.0,1940,654.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.29,1.29,4.4,1.24,3.94
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-06,ATP500,Outdoor,Hard,2nd Round,3.0,Kecmanovic M.,Evans D.,33,25.0,1256,1490.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.11,1.81,2.11,1.89,2.0,1.8
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-06,ATP500,Outdoor,Hard,2nd Round,3.0,Kyrgios N.,Majchrzak K.,20,121.0,1780,451.0,3.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.07,9.0,1.09,9.39,1.11,9.39,1.07,7.96
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-06,ATP500,Outdoor,Hard,2nd Round,3.0,Coric B.,Nakashima B.,28,47.0,1405,974.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.93,1.97,1.93,2.0,1.88,1.9
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-06,ATP500,Outdoor,Hard,2nd Round,3.0,Shapovalov D.,Noguchi R.,22,291.0,1745,167.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,11.09,1.08,10.0,1.07,8.31
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-06,ATP500,Outdoor,Hard,2nd Round,3.0,Fritz T.,Moriya H.,11,253.0,3055,193.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.07,9.0,1.09,9.58,1.1,9.58,1.07,8.17
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-07,ATP500,Outdoor,Hard,Quarterfinals,3.0,Tiafoe F.,Kecmanovic M.,19,33.0,1940,1256.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.59,2.52,1.59,2.65,1.52,2.52
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-07,ATP500,Outdoor,Hard,Quarterfinals,3.0,Kwon S.W.,Martinez P.,120,68.0,451,745.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.97,1.48,3.05,1.41,2.89
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-07,ATP500,Outdoor,Hard,Quarterfinals,3.0,Fritz T.,Kyrgios N.,11,20.0,3055,1780.0,,,,,,,,,,,,,Retired,2.62,1.5,2.67,1.54,2.75,1.55,2.58,1.49
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-07,ATP500,Outdoor,Hard,Quarterfinals,3.0,Shapovalov D.,Coric B.,22,28.0,1745,1405.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.32,1.68,2.34,1.73,2.23,1.65
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-08,ATP500,Outdoor,Hard,Semifinals,3.0,Tiafoe F.,Kwon S.W.,19,120.0,1940,451.0,6.0,2.0,0.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.37,3.39,1.4,3.7,1.33,3.29
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-08,ATP500,Outdoor,Hard,Semifinals,3.0,Fritz T.,Shapovalov D.,11,22.0,3055,1745.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.72,2.1,1.82,2.25,1.82,2.07,1.75
59,Tokyo,Rakuten Japan Open Tennis Championships,2022-10-09,ATP500,Outdoor,Hard,The Final,3.0,Fritz T.,Tiafoe F.,11,19.0,3055,1940.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.74,2.22,1.76,2.27,1.72,2.12
60,Florence,Firenze Open,2022-10-10,ATP250,Indoor,Hard,1st Round,3.0,Karatsev A.,Griekspoor T.,39,54.0,1085,888.0,6.0,3.0,2.0,1.0,,,,,,,1.0,0.0,Retired,2.37,1.57,2.35,1.66,2.4,1.72,2.3,1.6
60,Florence,Firenze Open,2022-10-10,ATP250,Indoor,Hard,1st Round,3.0,Carballes Baena R.,Galan D.E.,80,71.0,675,716.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.55,1.57,2.55,1.65,2.36,1.58
60,Florence,Firenze Open,2022-10-10,ATP250,Indoor,Hard,1st Round,3.0,Wolf J.J.,Maestrelli F.,75,186.0,694,298.0,4.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.36,3.2,1.39,3.23,1.4,3.23,1.37,3.04
60,Florence,Firenze Open,2022-10-10,ATP250,Indoor,Hard,1st Round,3.0,Celikbilek A.,Zeppieri G.,230,170.0,231,328.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.7,2.27,1.73,2.27,1.66,2.19
60,Florence,Firenze Open,2022-10-10,ATP250,Indoor,Hard,1st Round,3.0,Moutet C.,Cobolli F.,69,164.0,737,345.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.43,3.01,1.52,3.01,1.42,2.81
60,Florence,Firenze Open,2022-10-11,ATP250,Indoor,Hard,1st Round,3.0,Ymer M.,Van Rijthoven T.,99,116.0,565,481.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.7,2.27,1.83,2.27,1.71,2.12
60,Florence,Firenze Open,2022-10-11,ATP250,Indoor,Hard,1st Round,3.0,Bublik A.,Garin C.,43,81.0,1070,640.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,3.94,1.31,4.0,1.27,3.67
